Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year,Month,Day,Add-on Count,Is Loyalty Member,Has Add-on,Age Group
18451,30,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-06-29,Standard,No Add-ons,0.0,2024,2024-06,29,1,0,False,25-34
18454,21,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-01-05,Same Day,No Add-ons,0.0,2024,2024-01,5,1,0,False,<25
18454,21,Male,Yes,Headphones,HDP456,2,Cancelled,Credit Card,2528.26,361.18,7,2024-04-21,Expedited,No Add-ons,0.0,2024,2024-04,21,1,1,False,<25
18454,21,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-05-25,Standard,Extended Warranty,33.83,2024,2024-05,25,1,1,True,<25
18457,32,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-05-21,Standard,"Accessory, Impulse Item, Accessory",189.81,2024,2024-05,21,3,1,True,25-34
18461,80,Male,No,Smartphone,SMP234,2,Completed,Paypal,4558.72,1139.68,4,2024-05-21,Expedited,"Impulse Item, Impulse Item",89.18,2024,2024-05,21,2,0,True,60+
18462,59,Female,No,Laptop,LTP123,5,Completed,Paypal,6068.88,674.32,9,2024-01-21,Standard,"Extended Warranty, Accessory",60.84,2024,2024-01,21,2,0,True,45-60
18462,59,Female,No,Laptop,LTP123,2,Cancelled,Paypal,1348.64,674.32,2,2024-04-17,Same Day,Extended Warranty,57.57,2024,2024-04,17,1,0,True,45-60
18462,59,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-06-04,Same Day,"Impulse Item, Accessory, Extended Warranty",102.45,2024,2024-06,4,3,0,True,45-60
18464,70,Male,No,Smartwatch,SWT567,4,Completed,Paypal,919.0,459.5,2,2024-06-16,Expedited,Extended Warranty,70.63,2024,2024-06,16,1,0,True,60+
18464,70,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-06-23,Same Day,"Extended Warranty, Extended Warranty",67.81,2024,2024-06,23,2,0,True,60+
18465,36,Male,No,Smartphone,SMP234,1,Completed,Paypal,9117.44,1139.68,8,2024-01-06,Same Day,"Impulse Item, Accessory",184.01,2024,2024-01,6,2,0,True,35-44
18465,36,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,2024-02-25,Standard,"Extended Warranty, Accessory",77.15,2024,2024-02,25,2,0,True,35-44
18468,79,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-08-26,Expedited,Accessory,58.42,2024,2024-08,26,1,0,True,60+
18469,79,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-01-04,Same Day,"Extended Warranty, Accessory, Impulse Item",110.91,2024,2024-01,4,3,0,True,60+
18469,79,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,2167.08,361.18,6,2024-06-04,Same Day,No Add-ons,0.0,2024,2024-06,4,1,1,False,60+
18469,79,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-07-03,Standard,No Add-ons,0.0,2024,2024-07,3,1,0,False,60+
18470,71,Male,No,Smartphone,SMP234,5,Completed,Paypal,11396.8,1139.68,10,2024-02-21,Standard,"Impulse Item, Extended Warranty, Extended Warranty",162.47,2024,2024-02,21,3,0,True,60+
18470,71,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-04-12,Expedited,"Extended Warranty, Accessory",61.98,2024,2024-04,12,2,1,True,60+
18470,71,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-04-17,Expedited,Extended Warranty,57.67,2024,2024-04,17,1,0,True,60+
18470,71,Male,Yes,Smartphone,SMP234,2,Cancelled,Credit Card,7977.76,1139.68,7,2024-05-04,Same Day,Accessory,45.39,2024,2024-05,4,1,1,True,60+
18471,61,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-04-17,Standard,"Impulse Item, Extended Warranty, Accessory",152.51,2024,2024-04,17,3,0,True,60+
18472,59,Male,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2024-01-31,Expedited,"Extended Warranty, Accessory",64.27,2024,2024-01,31,2,0,True,45-60
18473,63,Male,No,Tablet,TBL345,1,Completed,Credit Card,7077.69,786.41,9,2024-01-05,Same Day,Accessory,41.2,2024,2024-01,5,1,0,True,60+
18474,73,Male,Yes,Laptop,LTP123,5,Completed,Paypal,5394.56,674.32,8,2024-04-21,Standard,Extended Warranty,20.82,2024,2024-04,21,1,1,True,60+
18474,73,Male,No,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-05-11,Expedited,No Add-ons,0.0,2024,2024-05,11,1,0,False,60+
18474,73,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,2024-06-07,Same Day,"Extended Warranty, Extended Warranty, Accessory",103.31,2024,2024-06,7,3,0,True,60+
18475,64,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7864.1,786.41,10,2024-03-11,Expedited,"Impulse Item, Extended Warranty",122.01,2024,2024-03,11,2,0,True,60+
18476,73,Female,Yes,Tablet,TBL345,1,Completed,Paypal,7077.69,786.41,9,2024-06-15,Standard,Accessory,89.37,2024,2024-06,15,1,1,True,60+
18477,63,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-07-02,Same Day,No Add-ons,0.0,2024,2024-07,2,1,0,False,60+
18478,25,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-08-20,Standard,Extended Warranty,94.9,2024,2024-08,20,1,0,True,<25
18479,26,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-01-02,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",160.84,2024,2024-01,2,3,0,True,25-34
18479,26,Male,No,Smartwatch,SWT567,3,Completed,Paypal,3676.0,459.5,8,2024-03-24,Standard,No Add-ons,0.0,2024,2024-03,24,1,0,False,25-34
18479,26,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-04-17,Same Day,No Add-ons,0.0,2024,2024-04,17,1,0,False,25-34
18479,26,Male,No,Laptop,LTP123,2,Cancelled,Paypal,2022.96,674.32,3,2024-07-16,Same Day,No Add-ons,0.0,2024,2024-07,16,1,0,False,25-34
18480,40,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,722.36,361.18,2,2024-01-29,Standard,"Impulse Item, Extended Warranty",116.24,2024,2024-01,29,2,0,True,35-44
18484,72,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-06-07,Same Day,"Impulse Item, Impulse Item",98.53,2024,2024-06,7,2,0,True,60+
18485,20,Male,Yes,Tablet,TBL345,2,Completed,Credit Card,7864.1,786.41,10,2024-04-25,Standard,"Accessory, Extended Warranty",103.26,2024,2024-04,25,2,1,True,<25
18486,19,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-05-12,Same Day,"Extended Warranty, Extended Warranty",84.09,2024,2024-05,12,2,0,True,<25
18488,79,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-07-28,Same Day,Impulse Item,33.82,2024,2024-07,28,1,0,True,60+
18488,79,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,2024-08-15,Standard,No Add-ons,0.0,2024,2024-08,15,1,1,False,60+
18490,48,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,2024-08-01,Standard,"Impulse Item, Accessory",127.01,2024,2024-08,1,2,0,True,45-60
18490,48,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-09-19,Same Day,"Accessory, Accessory",83.67,2024,2024-09,19,2,0,True,45-60
18491,56,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-02-24,Same Day,Accessory,61.43,2024,2024-02,24,1,0,True,45-60
18491,56,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,2024-06-25,Expedited,"Extended Warranty, Extended Warranty",100.31,2024,2024-06,25,2,0,True,45-60
18494,62,Female,No,Laptop,LTP123,1,Completed,Paypal,5394.56,674.32,8,2024-05-16,Standard,No Add-ons,0.0,2024,2024-05,16,1,0,False,60+
18496,65,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-04-21,Expedited,"Accessory, Impulse Item",118.28,2024,2024-04,21,2,0,True,60+
18497,31,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,459.5,459.5,1,2024-04-04,Expedited,No Add-ons,0.0,2024,2024-04,4,1,0,False,25-34
18501,66,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-16,Same Day,"Accessory, Impulse Item, Extended Warranty",110.26,2024,2024-09,16,3,0,True,60+
18502,29,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,786.41,786.41,1,2024-07-18,Standard,Accessory,34.88,2024,2024-07,18,1,0,True,25-34
18503,65,Female,No,Laptop,LTP123,1,Completed,Credit Card,4720.24,674.32,7,2024-02-04,Same Day,No Add-ons,0.0,2024,2024-02,4,1,0,False,60+
18503,65,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-03-18,Standard,No Add-ons,0.0,2024,2024-03,18,1,0,False,60+
18503,65,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6068.88,674.32,9,2024-06-22,Same Day,No Add-ons,0.0,2024,2024-06,22,1,0,False,60+
18504,63,Female,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-05-05,Same Day,"Accessory, Extended Warranty, Accessory",176.55,2024,2024-05,5,3,1,True,60+
18505,58,Male,No,Headphones,HDP456,3,Completed,Paypal,2528.26,361.18,7,2024-04-02,Expedited,No Add-ons,0.0,2024,2024-04,2,1,0,False,45-60
18506,29,Female,No,Tablet,TBL345,3,Cancelled,Paypal,4718.46,786.41,6,2024-06-09,Same Day,"Impulse Item, Accessory",72.86,2024,2024-06,9,2,0,True,25-34
18506,29,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2528.26,361.18,7,2024-06-10,Same Day,No Add-ons,0.0,2024,2024-06,10,1,1,False,25-34
18507,68,Female,No,Smartwatch,SWT567,3,Completed,Paypal,3676.0,459.5,8,2024-05-28,Same Day,"Impulse Item, Extended Warranty, Accessory",197.24,2024,2024-05,28,3,0,True,60+
18508,26,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,919.0,459.5,2,2024-06-22,Standard,No Add-ons,0.0,2024,2024-06,22,1,0,False,25-34
18510,38,Female,No,Headphones,HDP456,1,Cancelled,Paypal,2889.44,361.18,8,2024-07-28,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",183.31,2024,2024-07,28,3,0,True,35-44
18510,38,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,1572.82,786.41,2,2024-08-07,Standard,Impulse Item,19.42,2024,2024-08,7,1,1,True,35-44
18511,41,Female,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,2024-08-01,Same Day,No Add-ons,0.0,2024,2024-08,1,1,0,False,35-44
18512,37,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,1348.64,674.32,2,2024-06-06,Standard,No Add-ons,0.0,2024,2024-06,6,1,0,False,35-44
18512,37,Female,No,Tablet,TBL345,4,Completed,Credit Card,7864.1,786.41,10,2024-08-10,Expedited,"Impulse Item, Extended Warranty, Accessory",208.56,2024,2024-08,10,3,0,True,35-44
18513,24,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2757.0,459.5,6,2024-03-23,Standard,"Accessory, Accessory, Impulse Item",175.29,2024,2024-03,23,3,0,True,<25
18513,24,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-04-09,Expedited,"Accessory, Extended Warranty, Accessory",153.8,2024,2024-04,9,3,0,True,<25
18513,24,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-08-23,Standard,"Accessory, Impulse Item",76.44,2024,2024-08,23,2,0,True,<25
18513,24,Female,No,Tablet,TBL345,5,Cancelled,Paypal,3932.05,786.41,5,2024-09-13,Expedited,"Impulse Item, Accessory",169.91,2024,2024-09,13,2,0,True,<25
18517,33,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2024-01-20,Expedited,No Add-ons,0.0,2024,2024-01,20,1,1,False,25-34
18518,30,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4720.24,674.32,7,2024-05-25,Same Day,Impulse Item,51.93,2024,2024-05,25,1,0,True,25-34
18519,40,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595.0,459.5,10,2024-08-05,Same Day,"Extended Warranty, Impulse Item",77.34,2024,2024-08,5,2,0,True,35-44
18520,76,Female,No,Headphones,HDP456,5,Completed,Credit Card,3250.62,361.18,9,2024-08-18,Standard,No Add-ons,0.0,2024,2024-08,18,1,0,False,60+
18521,50,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,7864.1,786.41,10,2024-05-19,Same Day,Accessory,95.32,2024,2024-05,19,1,0,True,45-60
18522,44,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,2024-03-28,Expedited,No Add-ons,0.0,2024,2024-03,28,1,0,False,35-44
18524,68,Male,No,Laptop,LTP123,3,Completed,Credit Card,4720.24,674.32,7,2024-03-22,Same Day,"Extended Warranty, Extended Warranty",143.25,2024,2024-03,22,2,0,True,60+
18524,68,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,2697.28,674.32,4,2024-08-12,Same Day,"Accessory, Extended Warranty, Impulse Item",183.0,2024,2024-08,12,3,0,True,60+
18525,32,Male,No,Smartwatch,SWT567,2,Cancelled,Paypal,2297.5,459.5,5,2024-07-04,Expedited,No Add-ons,0.0,2024,2024-07,4,1,0,False,25-34
18526,54,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-07-01,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",191.22,2024,2024-07,1,3,1,True,45-60
18527,51,Male,Yes,Tablet,TBL345,5,Completed,Paypal,786.41,786.41,1,2024-08-31,Same Day,Extended Warranty,33.21,2024,2024-08,31,1,1,True,45-60
18528,59,Female,No,Headphones,HDP456,4,Completed,Paypal,722.36,361.18,2,2024-08-29,Same Day,"Impulse Item, Impulse Item, Impulse Item",184.09,2024,2024-08,29,3,0,True,45-60
18531,19,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,2757.0,459.5,6,2024-03-18,Same Day,Accessory,12.27,2024,2024-03,18,1,0,True,<25
18532,68,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,2024-04-30,Standard,"Accessory, Extended Warranty",125.28,2024,2024-04,30,2,0,True,60+
18532,68,Female,No,Laptop,LTP123,3,Completed,Paypal,4045.92,674.32,6,2024-06-09,Expedited,"Accessory, Accessory, Impulse Item",162.4,2024,2024-06,9,3,0,True,60+
18533,69,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-01-07,Same Day,No Add-ons,0.0,2024,2024-01,7,1,0,False,60+
18533,69,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-06-28,Standard,"Impulse Item, Impulse Item",82.66,2024,2024-06,28,2,0,True,60+
18534,67,Female,No,Tablet,TBL345,5,Completed,Credit Card,3932.05,786.41,5,2024-04-02,Expedited,"Extended Warranty, Extended Warranty",169.58,2024,2024-04,2,2,0,True,60+
18535,54,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4595.0,459.5,10,2024-01-12,Expedited,"Impulse Item, Accessory",144.86,2024,2024-01,12,2,0,True,45-60
18538,20,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,1083.54,361.18,3,2024-01-03,Expedited,"Impulse Item, Impulse Item",77.22,2024,2024-01,3,2,1,True,<25
18538,20,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-04-26,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",171.98,2024,2024-04,26,3,1,True,<25
18539,23,Male,No,Laptop,LTP123,3,Completed,Paypal,674.32,674.32,1,2024-01-07,Standard,"Impulse Item, Accessory, Accessory",88.33,2024,2024-01,7,3,0,True,<25
18539,23,Male,Yes,Smartphone,SMP234,2,Cancelled,Credit Card,6838.08,1139.68,6,2024-02-08,Same Day,Accessory,30.93,2024,2024-02,8,1,1,True,<25
18539,23,Male,No,Smartwatch,SWT567,5,Cancelled,Paypal,459.5,459.5,1,2024-04-03,Standard,"Extended Warranty, Impulse Item",104.2,2024,2024-04,3,2,0,True,<25
18539,23,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,6068.88,674.32,9,2024-04-27,Standard,"Impulse Item, Accessory, Accessory",147.46,2024,2024-04,27,3,0,True,<25
18539,23,Male,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-08-28,Expedited,Impulse Item,33.36,2024,2024-08,28,1,0,True,<25
18541,75,Female,No,Tablet,TBL345,5,Cancelled,Paypal,7077.69,786.41,9,2024-01-04,Same Day,No Add-ons,0.0,2024,2024-01,4,1,0,False,60+
18541,75,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2024-08-18,Expedited,Accessory,77.95,2024,2024-08,18,1,1,True,60+
18542,59,Female,No,Laptop,LTP123,4,Completed,Paypal,674.32,674.32,1,2024-05-03,Same Day,Extended Warranty,45.38,2024,2024-05,3,1,0,True,45-60
18545,29,Female,No,Smartphone,SMP234,1,Completed,Credit Card,4558.72,1139.68,4,2024-02-28,Same Day,"Accessory, Extended Warranty",119.6,2024,2024-02,28,2,0,True,25-34
18545,29,Female,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,2024-05-23,Standard,"Extended Warranty, Accessory",97.02,2024,2024-05,23,2,0,True,25-34
18546,74,Male,No,Tablet,TBL345,4,Completed,Paypal,1572.82,786.41,2,2024-06-05,Same Day,No Add-ons,0.0,2024,2024-06,5,1,0,False,60+
18547,29,Male,No,Headphones,HDP456,1,Completed,Paypal,1805.9,361.18,5,2024-02-05,Standard,"Accessory, Accessory, Accessory",180.84,2024,2024-02,5,3,0,True,25-34
18547,29,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-05-30,Expedited,"Impulse Item, Extended Warranty",49.98,2024,2024-05,30,2,0,True,25-34
18548,61,Female,No,Headphones,HDP456,1,Completed,Paypal,1805.9,361.18,5,2024-01-08,Standard,"Accessory, Extended Warranty, Extended Warranty",139.34,2024,2024-01,8,3,0,True,60+
18548,61,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4720.24,674.32,7,2024-06-06,Same Day,"Extended Warranty, Extended Warranty",187.28,2024,2024-06,6,2,0,True,60+
18548,61,Female,No,Tablet,TBL345,4,Completed,Paypal,4718.46,786.41,6,2024-06-10,Standard,Accessory,31.63,2024,2024-06,10,1,0,True,60+
18548,61,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-07-04,Standard,Accessory,23.05,2024,2024-07,4,1,0,True,60+
18548,61,Female,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-09-02,Same Day,"Extended Warranty, Accessory, Extended Warranty",218.57,2024,2024-09,2,3,0,True,60+
18550,29,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-05-15,Expedited,Impulse Item,72.4,2024,2024-05,15,1,1,True,25-34
18550,29,Male,No,Tablet,TBL345,5,Completed,Credit Card,1572.82,786.41,2,2024-07-11,Expedited,Accessory,34.47,2024,2024-07,11,1,0,True,25-34
18554,45,Female,Yes,Smartphone,SMP234,3,Completed,Paypal,10257.12,1139.68,9,2024-07-09,Expedited,No Add-ons,0.0,2024,2024-07,9,1,1,False,35-44
18554,45,Female,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-07-11,Standard,No Add-ons,0.0,2024,2024-07,11,1,0,False,35-44
18555,30,Female,Yes,Smartwatch,SWT567,3,Completed,Credit Card,3676.0,459.5,8,2024-07-30,Standard,Extended Warranty,67.17,2024,2024-07,30,1,1,True,25-34
18556,42,Female,Yes,Smartwatch,SWT567,3,Cancelled,Credit Card,3216.5,459.5,7,2024-02-08,Expedited,"Accessory, Extended Warranty",110.98,2024,2024-02,8,2,1,True,35-44
18557,28,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-08-25,Expedited,"Impulse Item, Accessory",106.03,2024,2024-08,25,2,0,True,25-34
18557,28,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,6838.08,1139.68,6,2024-09-15,Standard,Extended Warranty,26.4,2024,2024-09,15,1,1,True,25-34
18558,42,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-06-14,Same Day,"Accessory, Impulse Item",156.12,2024,2024-06,14,2,0,True,35-44
18559,22,Male,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,2024-02-13,Same Day,"Impulse Item, Impulse Item",87.39,2024,2024-02,13,2,1,True,<25
18559,22,Male,No,Tablet,TBL345,2,Completed,Paypal,3145.64,786.41,4,2024-03-29,Expedited,No Add-ons,0.0,2024,2024-03,29,1,0,False,<25
18562,70,Female,Yes,Tablet,TBL345,2,Completed,Paypal,786.41,786.41,1,2024-04-11,Same Day,No Add-ons,0.0,2024,2024-04,11,1,1,False,60+
18562,70,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595.0,459.5,10,2024-05-31,Standard,"Accessory, Extended Warranty",108.51,2024,2024-05,31,2,0,True,60+
18563,29,Female,No,Smartphone,SMP234,5,Completed,Credit Card,2279.36,1139.68,2,2024-07-08,Standard,Impulse Item,53.89,2024,2024-07,8,1,0,True,25-34
18563,29,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-07-29,Expedited,"Accessory, Impulse Item",160.95,2024,2024-07,29,2,0,True,25-34
18564,26,Male,No,Headphones,HDP456,2,Completed,Credit Card,3611.8,361.18,10,2024-03-31,Standard,Impulse Item,44.4,2024,2024-03,31,1,0,True,25-34
18564,26,Male,Yes,Laptop,LTP123,2,Cancelled,Credit Card,2022.96,674.32,3,2024-04-29,Expedited,Extended Warranty,20.23,2024,2024-04,29,1,1,True,25-34
18566,28,Male,No,Tablet,TBL345,1,Completed,Paypal,1572.82,786.41,2,2024-05-08,Same Day,"Accessory, Impulse Item, Extended Warranty",81.77,2024,2024-05,8,3,0,True,25-34
18567,35,Female,No,Smartwatch,SWT567,2,Cancelled,Paypal,1378.5,459.5,3,2024-01-16,Expedited,"Extended Warranty, Impulse Item, Accessory",107.89,2024,2024-01,16,3,0,True,25-34
18568,62,Male,No,Smartphone,SMP234,5,Cancelled,Paypal,6838.08,1139.68,6,2024-03-22,Same Day,Accessory,61.77,2024,2024-03,22,1,0,True,60+
18568,62,Male,No,Laptop,LTP123,5,Cancelled,Paypal,2697.28,674.32,4,2024-04-19,Same Day,"Accessory, Accessory, Extended Warranty",257.59,2024,2024-04,19,3,0,True,60+
18568,62,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,2024-05-03,Same Day,"Extended Warranty, Impulse Item, Impulse Item",102.38,2024,2024-05,3,3,1,True,60+
18568,62,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,3611.8,361.18,10,2024-06-07,Same Day,"Extended Warranty, Extended Warranty",92.98,2024,2024-06,7,2,0,True,60+
18568,62,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676.0,459.5,8,2024-06-26,Standard,"Impulse Item, Extended Warranty, Accessory",240.71,2024,2024-06,26,3,0,True,60+
18571,56,Female,No,Headphones,HDP456,2,Cancelled,Paypal,2528.26,361.18,7,2024-06-30,Standard,No Add-ons,0.0,2024,2024-06,30,1,0,False,45-60
18572,39,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,1139.68,1139.68,1,2024-08-26,Standard,Accessory,27.17,2024,2024-08,26,1,0,True,35-44
18573,54,Male,No,Headphones,HDP456,5,Completed,Paypal,1805.9,361.18,5,2024-03-16,Standard,Extended Warranty,60.17,2024,2024-03,16,1,0,True,45-60
18573,54,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,6743.2,674.32,10,2024-06-02,Same Day,"Impulse Item, Extended Warranty, Accessory",218.23,2024,2024-06,2,3,0,True,45-60
18574,68,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-08-16,Standard,"Extended Warranty, Impulse Item",108.64,2024,2024-08,16,2,0,True,60+
18575,54,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-04-05,Expedited,No Add-ons,0.0,2024,2024-04,5,1,0,False,45-60
18575,54,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-08-19,Standard,Extended Warranty,32.61,2024,2024-08,19,1,0,True,45-60
18578,65,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-05-25,Standard,No Add-ons,0.0,2024,2024-05,25,1,1,False,60+
18579,47,Male,No,Smartphone,SMP234,4,Cancelled,Paypal,3419.04,1139.68,3,2024-04-04,Same Day,No Add-ons,0.0,2024,2024-04,4,1,0,False,45-60
18586,35,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-01-11,Standard,No Add-ons,0.0,2024,2024-01,11,1,0,False,25-34
18586,35,Female,Yes,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-02-18,Expedited,"Impulse Item, Impulse Item",177.63,2024,2024-02,18,2,1,True,25-34
18590,76,Female,Yes,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-05-09,Expedited,Accessory,94.35,2024,2024-05,9,1,1,True,60+
18592,29,Female,No,Laptop,LTP123,4,Cancelled,Paypal,6068.88,674.32,9,2024-01-19,Expedited,"Impulse Item, Impulse Item",100.84,2024,2024-01,19,2,0,True,25-34
18593,70,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-03-28,Standard,"Accessory, Impulse Item, Impulse Item",142.76,2024,2024-03,28,3,0,True,60+
18594,63,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-09-17,Same Day,"Impulse Item, Accessory, Impulse Item",198.16,2024,2024-09,17,3,0,True,60+
18595,74,Male,No,Laptop,LTP123,4,Completed,Paypal,4720.24,674.32,7,2024-06-06,Standard,"Accessory, Extended Warranty",83.75,2024,2024-06,6,2,0,True,60+
18597,72,Female,Yes,Laptop,LTP123,5,Completed,Credit Card,2022.96,674.32,3,2024-07-31,Same Day,"Accessory, Accessory",115.01,2024,2024-07,31,2,1,True,60+
18598,57,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-07-21,Standard,"Accessory, Extended Warranty, Impulse Item",134.04,2024,2024-07,21,3,0,True,45-60
18600,50,Male,No,Smartphone,SMP234,2,Completed,Paypal,1139.68,1139.68,1,2024-08-25,Same Day,No Add-ons,0.0,2024,2024-08,25,1,0,False,45-60
